crime_risk,lighting_score,traffic_level,time_risk,road_risk,distance,risk
24.13,69.99,60.73,46.76,80.51,414.79,0
8.24,67.73,16.49,21.24,22.78,1056.65,0
49.66,6.05,29.8,4.57,73.7,1631.91,0
88.78,88.08,98.99,83.83,71.14,596.61,1
63.02,57.94,63.44,81.48,3.34,638.9,0
52.1,79.25,63.61,16.25,88.11,1094.8,0
42.86,26.29,7.22,64.52,78.94,482.83,0
46.44,12.2,96.9,73.77,79.61,688.82,1
20.93,70.24,89.28,55.76,80.92,915.83,0
82.29,79.39,54.78,31.72,58.26,784.88,0
19.84,38.6,30.94,88.09,99.34,1640.1,0
71.66,2.37,69.81,64.24,17.92,1701.01,0
76.0,81.83,83.34,72.02,7.23,817.7,0
57.49,20.61,78.61,65.21,70.42,906.62,1
86.29,33.9,97.7,72.13,29.39,1914.65,1
29.11,62.82,63.69,14.51,60.82,1016.11,0
88.16,10.0,32.12,92.26,39.17,1986.2,1
72.94,7.2,49.79,28.58,33.35,1530.35,0
79.87,2.57,81.63,83.66,89.32,543.18,1
66.46,91.66,26.53,89.34,14.2,473.6,0
84.63,31.14,23.14,65.12,18.9,334.95,0
99.31,66.07,72.48,59.83,66.78,1616.17,1
42.02,98.92,44.44,10.9,78.26,627.59,0
81.39,66.95,81.66,43.62,83.22,1358.07,1
74.46,52.51,14.37,61.16,23.11,1089.47,0
45.29,52.09,33.57,8.19,88.21,1655.47,0
92.69,37.69,26.81,11.15,60.96,1506.62,0
39.44,59.98,69.79,99.35,82.32,146.22,0
56.55,95.88,75.93,33.22,6.85,690.09,0
10.59,78.8,45.6,34.97,35.69,1049.8,0
22.58,42.42,47.8,25.15,52.49,1611.21,0
84.07,33.24,13.2,64.6,57.7,1433.77,1
39.66,88.35,70.18,47.31,9.91,1107.82,0
39.41,13.58,99.23,79.04,53.87,1620.58,1
24.6,84.96,77.79,51.25,66.55,881.16,0
49.16,25.51,22.31,1.54,36.16,130.21,0
80.58,71.56,62.31,48.27,50.07,1743.66,0
89.52,80.62,29.5,5.52,29.26,1062.65,0
7.01,47.7,3.02,82.68,87.05,1620.64,0
57.48,19.23,17.98,11.37,59.92,796.32,0
46.73,84.48,10.26,21.7,55.13,1185.33,0
61.43,36.75,19.59,46.0,94.44,675.56,0
44.73,32.07,79.56,19.52,66.49,830.96,0
39.86,51.0,29.28,53.92,27.98,311.85,0
47.19,43.51,75.7,46.07,64.18,1488.38,0
58.2,68.31,94.89,95.25,96.16,574.96,1
50.1,13.72,57.43,8.84,2.36,617.43,0
47.21,43.57,48.54,57.67,62.66,721.29,0
81.78,89.17,75.01,72.04,15.68,875.61,0
74.56,3.61,9.71,12.76,81.65,1160.8,1
34.14,45.73,42.82,63.65,64.07,1371.96,0
80.06,66.05,49.88,86.42,93.7,1357.87,1
85.37,88.77,83.11,78.76,66.96,858.89,1
15.35,59.38,81.42,93.52,1.72,974.14,0
58.27,82.45,84.83,72.06,51.04,297.83,0
28.53,22.27,69.79,39.4,90.37,1052.58,0
73.92,35.28,53.06,92.05,23.23,1756.57,1
23.88,94.21,82.79,22.54,8.29,931.69,0
67.14,88.6,87.33,58.37,71.99,1877.27,0
25.51,55.8,48.05,76.57,50.25,328.45,0
51.11,47.55,98.57,87.23,4.76,1479.08,0
94.86,45.11,87.48,91.65,27.99,1421.82,1
38.13,5.88,51.05,8.5,32.67,1369.43,0
87.57,89.24,6.93,72.61,66.79,1332.46,0
98.69,81.81,22.45,20.41,47.16,64.17,0
87.49,45.63,77.64,77.91,48.72,1489.4,1
16.59,27.94,11.12,70.07,80.66,1009.37,0
81.97,34.29,46.98,18.14,27.84,1057.89,0
3.21,12.32,60.49,83.28,67.26,120.73,0
39.33,72.18,87.83,46.18,36.76,392.99,0
87.07,55.67,84.71,54.39,41.84,1823.79,1
68.88,23.41,76.43,97.14,55.59,644.75,1
53.27,62.3,40.77,65.66,69.56,799.88,0
38.79,97.92,14.22,58.86,94.52,394.62,0
81.23,12.24,66.96,1.68,26.9,1271.74,0
70.96,45.85,18.13,19.92,10.37,1486.59,0
46.84,49.42,56.13,2.66,42.88,1844.1,0
89.25,16.68,98.07,33.33,54.67,1132.89,1
22.99,53.16,55.03,34.45,22.8,565.75,0
17.04,60.6,64.56,53.03,89.05,160.51,0
64.28,15.73,67.76,68.98,79.88,546.9,1
97.2,15.47,83.04,17.93,49.37,1244.36,1
24.73,85.63,43.5,60.17,45.01,1948.73,0
24.97,31.14,49.75,91.7,4.07,176.81,0
13.95,63.03,17.6,18.5,53.69,788.97,0
86.06,62.68,61.47,65.91,59.57,1341.13,0
22.64,83.92,29.58,4.56,89.16,1157.65,0
50.32,73.99,50.76,53.11,50.11,1310.35,0
99.09,84.06,76.66,74.15,15.74,937.15,0
1.21,62.52,1.76,3.4,18.01,548.73,0
55.65,44.95,56.39,33.37,15.99,975.85,0
51.23,39.36,17.34,87.8,93.85,775.44,1
80.74,37.9,27.94,22.55,79.34,1424.41,0
35.53,41.84,3.47,72.29,82.48,359.82,0
41.03,12.93,16.95,61.22,84.04,1002.37,0
16.79,42.4,98.66,16.37,9.56,1918.94,0
74.08,38.94,99.85,74.17,70.22,1072.95,1
78.47,3.46,71.98,53.21,70.43,489.67,1
13.67,27.51,61.19,11.2,22.48,1872.98,0
39.35,75.19,77.7,94.94,49.07,503.43,0
89.29,57.79,89.66,49.2,66.24,1507.34,1
0.27,80.62,51.93,74.51,89.73,236.87,0
29.88,54.27,3.53,21.77,11.04,1707.14,0
55.5,85.41,70.94,13.72,89.22,377.54,0
33.41,79.61,98.46,74.13,92.24,800.48,0
27.2,9.83,25.81,67.38,92.36,1931.93,0
46.0,97.7,46.35,27.41,0.48,1167.2,0
18.15,1.47,36.13,74.63,22.1,542.71,0
52.96,59.68,39.05,50.5,69.12,21.24,0
70.67,79.25,72.14,34.86,32.17,33.44,0
57.53,33.19,37.84,78.69,6.11,563.68,0
9.31,59.86,94.11,61.68,76.29,1063.17,0
84.44,36.21,78.97,50.73,2.86,980.08,0
17.5,6.06,2.76,77.31,44.6,1845.33,0
76.48,0.85,81.85,54.48,94.76,1532.91,1
36.06,9.49,77.29,93.85,44.02,1850.98,1
78.28,9.84,51.65,81.81,91.19,1033.32,1
20.63,61.09,49.68,35.82,40.9,904.4,0
18.67,52.59,83.55,46.49,34.67,1140.85,0
49.7,45.55,42.48,95.73,10.74,756.85,0
3.29,69.19,15.95,89.52,35.81,437.41,0
22.53,1.68,31.29,19.12,33.7,1676.59,0
72.4,27.1,26.52,27.43,84.66,1367.45,1
83.74,77.74,68.11,36.44,91.99,664.8,1
8.08,91.0,17.89,87.98,2.19,903.64,0
88.21,43.83,64.48,92.74,9.83,466.39,0
79.75,8.15,46.6,80.23,64.32,1134.42,1
86.97,79.87,83.97,27.57,48.47,729.55,0
69.84,88.52,48.5,88.71,29.69,1753.64,0
67.42,41.37,92.98,3.29,25.99,1066.16,0
52.51,24.34,90.05,42.28,22.47,835.23,0
65.28,4.4,18.53,37.76,52.55,1504.25,0
91.91,59.11,68.62,53.52,1.75,1812.1,0
10.05,90.99,21.46,56.06,73.89,1638.49,0
31.58,67.79,82.33,22.54,30.04,999.94,0
7.25,31.72,63.57,20.46,42.68,725.76,0
94.48,64.29,29.41,80.36,52.71,1331.02,1
44.53,83.21,24.91,7.62,21.14,1637.4,0
67.53,47.58,42.96,49.33,88.37,1957.71,1
84.11,81.97,80.07,19.16,68.21,925.36,0
99.1,39.19,79.62,31.96,87.03,1343.12,1
16.18,34.85,3.34,27.73,47.55,600.34,0
79.95,58.3,30.23,70.85,43.25,193.18,0
88.74,46.47,42.29,45.6,23.71,521.05,0
4.89,97.71,58.56,29.94,54.48,48.69,0
75.41,51.64,14.95,83.14,59.32,1028.67,0
35.47,38.52,33.53,8.58,41.99,758.85,0
64.86,39.49,88.56,76.64,14.54,1362.98,0
51.4,54.79,47.65,24.83,27.31,1238.32,0
25.97,35.49,74.41,91.8,1.43,352.38,0
13.52,72.29,48.48,0.56,31.91,1354.17,0
11.69,38.07,46.5,55.67,58.08,391.05,0
10.33,38.41,62.19,62.23,95.57,31.79,0
63.78,61.7,25.94,57.73,17.79,1940.98,0
35.14,6.08,24.98,81.5,5.55,73.43,0
21.66,65.54,98.94,11.22,29.63,696.66,0
69.19,50.5,86.9,41.56,15.68,1282.27,0
68.68,45.3,73.78,86.37,69.55,753.34,1
53.92,71.93,13.71,88.87,0.57,774.79,0
93.5,75.83,3.02,49.83,98.09,1451.0,1
38.54,84.63,17.54,55.8,85.57,1212.26,0
83.59,37.48,93.77,76.39,49.07,1046.39,1
7.51,32.7,81.63,77.96,92.09,1774.91,0
73.98,71.43,52.31,88.81,62.81,234.07,0
98.84,58.18,96.88,84.39,99.38,950.14,1
84.66,63.18,14.66,41.44,27.83,493.35,0
57.97,55.55,55.92,64.98,99.69,92.88,1
62.68,77.27,18.32,48.32,18.02,1958.49,0
35.33,19.0,30.64,11.8,35.34,1473.37,0
67.95,55.57,94.01,82.17,93.53,448.05,1
77.04,15.81,86.83,60.18,37.05,816.82,1
99.82,40.73,10.18,5.8,20.98,467.53,0
49.25,66.4,24.95,67.69,5.95,1376.01,0
6.13,49.31,59.45,28.31,14.9,713.89,0
59.59,37.96,6.14,6.93,35.52,1841.33,0
11.9,88.5,55.01,60.66,42.12,430.96,0
24.48,77.28,58.45,73.22,54.25,712.66,0
32.88,52.63,29.1,51.73,81.36,1864.99,0
73.1,95.01,29.31,0.56,1.34,1771.67,0
18.38,42.44,22.91,57.69,84.11,600.48,0
16.58,78.81,93.57,0.66,57.72,976.48,0
4.5,16.79,38.89,92.64,75.65,1769.74,0
87.32,28.58,58.53,26.73,75.7,1347.86,1
69.35,33.81,30.16,87.1,90.32,1281.81,1
3.99,10.58,70.27,1.21,9.34,1327.91,0
2.83,50.18,10.14,9.72,57.15,1843.54,0
55.87,19.23,7.16,45.14,90.9,1044.0,0
28.25,63.42,74.43,75.86,71.92,379.92,0
59.67,19.01,72.67,94.26,9.66,955.99,0
43.46,12.35,26.5,52.11,61.4,1463.2,0
92.33,96.91,35.5,35.55,79.99,994.43,0
28.78,65.82,95.73,4.46,27.49,640.26,0
67.91,93.65,10.43,58.37,63.25,1339.33,0
5.41,48.99,18.31,38.0,84.04,911.45,0
95.59,3.34,43.0,90.91,52.39,1926.38,1
98.08,57.44,28.21,48.01,19.42,717.24,0
73.91,55.83,64.9,76.54,54.97,1440.62,1
46.52,1.5,69.06,84.82,58.8,1119.04,1
22.0,86.12,52.64,9.83,40.29,173.58,0
81.25,62.0,61.12,44.08,67.96,950.12,0
73.64,74.47,43.34,89.37,43.33,77.74,0
22.2,49.39,76.04,42.45,87.74,1583.87,0
45.12,61.84,4.21,56.52,79.16,1474.37,0
46.28,25.75,31.29,87.31,80.48,120.01,0
82.64,97.38,68.44,23.26,52.61,1009.4,0
68.38,40.07,32.96,89.46,19.63,1923.85,0
64.32,16.23,7.85,39.7,72.44,583.58,0
64.98,5.59,34.5,59.3,6.89,1810.52,0
27.05,63.62,71.15,32.8,51.76,319.16,0
37.17,98.34,12.2,52.71,5.3,33.07,0
4.57,89.58,72.46,4.93,52.84,1070.43,0
78.69,70.21,77.55,6.53,68.59,493.7,0
43.3,99.06,63.53,41.47,41.92,1760.86,0
43.82,72.28,24.42,33.5,41.69,1354.37,0
24.54,33.93,80.53,61.58,12.28,1380.04,0
20.94,60.12,21.44,3.79,30.18,1353.1,0
58.78,7.98,90.58,16.77,44.43,1364.34,0
23.26,22.17,70.66,20.96,86.36,1499.29,0
6.42,41.75,5.47,44.05,89.8,1346.38,0
76.75,20.18,79.93,24.68,95.36,1671.87,1
37.65,95.35,50.64,13.77,10.03,1125.08,0
38.02,99.56,45.26,59.76,29.62,714.36,0
43.13,37.09,42.05,74.39,46.29,944.36,0
81.5,70.92,60.66,68.53,64.17,891.67,0
32.08,40.78,72.46,27.62,70.28,678.36,0
75.8,13.95,89.6,85.44,78.6,842.63,1
93.95,33.69,27.29,61.18,49.59,782.27,0
66.09,23.34,63.08,61.47,55.66,240.06,0
43.17,32.81,68.63,21.28,96.06,1664.49,0
74.78,21.5,67.48,24.22,24.0,1517.8,0
45.79,11.23,49.3,47.48,80.38,688.33,0
41.44,21.74,39.1,23.78,71.18,1891.36,0
52.53,90.58,76.24,68.81,14.01,1899.74,0
31.77,8.52,30.0,30.86,92.65,1716.31,0
10.43,32.48,20.81,15.19,85.54,78.16,0
41.49,52.84,54.58,15.16,77.95,755.01,0
12.39,35.45,26.76,12.72,12.68,925.53,0
41.04,51.76,3.32,43.98,13.97,1443.06,0
55.69,4.34,5.16,0.3,68.32,1276.93,0
93.07,64.86,69.5,54.24,10.73,1363.19,0
3.62,56.35,97.31,29.83,11.33,1539.08,0
62.15,68.1,45.47,55.25,40.03,1897.9,0
45.77,56.73,14.71,93.54,0.54,1111.99,0
2.03,43.79,81.81,86.9,72.15,1810.0,0
24.95,35.01,26.14,57.64,54.02,1633.34,0
11.85,22.64,99.56,41.81,7.82,689.09,0
21.68,50.01,56.33,69.84,54.36,1631.07,0
27.46,2.61,23.26,92.31,5.41,252.34,0
40.13,32.82,49.6,48.95,7.07,334.34,0
52.9,67.79,33.54,9.93,48.55,1984.91,0
0.1,10.87,77.95,76.61,49.98,868.8,0
16.19,6.29,10.58,1.05,33.9,932.02,0
9.36,65.22,85.7,76.46,62.18,1903.04,0
54.97,39.78,76.73,8.49,38.74,736.44,0
32.91,80.18,86.14,10.66,58.7,489.19,0
54.84,93.73,89.5,78.17,34.98,174.09,0
22.18,95.7,22.98,68.95,71.5,1054.79,0
2.42,42.56,52.1,56.19,57.93,415.38,0
94.14,26.43,84.99,82.06,16.0,148.32,1
10.83,60.86,37.74,85.14,68.63,1629.88,0
12.69,62.82,6.04,45.75,78.39,670.62,0
14.65,62.23,29.16,99.63,6.59,1167.19,0
98.13,32.18,24.19,35.76,61.0,227.2,1
61.77,6.38,87.01,17.15,79.04,1021.05,1
61.03,21.0,46.38,84.6,11.47,1271.04,0
98.67,15.44,68.35,41.56,90.17,910.73,1
8.84,12.39,96.21,87.45,41.48,688.21,0
97.45,92.63,29.92,6.12,73.78,635.69,0
20.4,1.38,76.12,11.11,89.9,236.58,0
62.31,60.19,2.28,4.03,98.96,249.07,0
42.01,94.75,10.41,60.2,58.39,1001.48,0
38.4,36.01,16.19,83.19,70.43,294.88,0
93.12,52.71,31.24,40.27,25.17,462.43,0
14.92,69.58,40.3,9.07,29.0,346.34,0
99.71,31.72,47.7,37.35,85.08,1608.92,1
37.91,47.77,24.53,34.8,39.82,910.44,0
64.88,81.71,6.62,64.35,82.24,1114.13,0
96.79,74.54,67.75,65.22,5.06,1174.26,0
5.76,80.84,2.37,10.3,21.83,804.84,0
92.29,98.73,80.95,42.02,17.01,610.89,0
56.78,37.03,92.92,64.25,52.71,777.24,0
70.44,74.71,71.04,25.89,8.05,1078.95,0
14.92,60.28,59.6,40.71,34.39,729.98,0
53.34,66.66,65.7,61.37,98.62,290.5,0
67.35,73.99,65.22,40.29,79.42,1829.1,0
45.62,74.97,93.17,3.09,76.06,1470.16,0
15.5,88.57,96.43,22.26,13.51,151.21,0
24.41,34.93,42.67,77.61,36.46,1813.29,0
85.44,65.35,61.71,24.85,68.06,357.52,0
3.45,28.03,80.28,81.77,2.16,213.51,0
70.89,59.46,0.1,46.69,43.4,362.97,0
99.94,75.12,52.7,47.29,92.86,1867.41,1
0.75,79.1,65.29,77.05,8.23,458.16,0
16.1,42.01,71.72,38.33,90.63,1578.24,0
67.41,50.87,36.88,23.85,19.45,1293.22,0
6.0,33.38,29.56,10.5,18.91,1046.08,0
58.98,16.9,18.21,67.19,19.54,743.88,0
68.4,26.05,55.78,46.99,93.13,204.01,1
58.81,91.21,91.93,80.94,60.37,1427.1,0
36.52,30.9,89.6,45.77,75.08,801.67,0
69.73,97.48,36.0,41.48,36.64,1079.27,0
59.43,24.15,25.79,29.89,87.33,122.49,0
20.76,72.31,78.88,19.94,58.19,1556.36,0
56.31,57.39,72.5,83.04,59.98,1390.7,0
88.19,69.69,50.53,9.52,75.23,1068.01,0
66.68,64.4,38.9,90.21,77.36,1002.69,0
47.18,70.67,12.38,2.69,68.19,687.32,0
32.16,90.55,78.51,52.23,11.89,697.96,0
8.59,56.35,61.75,5.83,86.67,155.56,0
24.46,6.78,37.69,77.96,26.09,1379.69,0
1.12,27.08,91.88,21.15,99.62,109.05,0
98.66,70.82,65.97,56.59,38.55,22.81,0
22.25,49.41,92.92,91.64,12.0,81.34,0
81.49,54.86,47.44,64.93,31.61,422.83,0
16.86,59.66,45.46,17.83,57.35,1148.99,0
28.36,38.26,93.72,79.67,39.14,1368.7,0
41.83,77.39,95.98,44.15,82.87,853.06,0
32.44,72.35,96.08,1.32,68.22,829.1,0
79.84,71.43,81.89,48.68,21.35,1162.04,0
95.77,71.53,46.24,81.25,53.89,1201.72,1
87.53,89.04,21.03,43.0,78.75,1693.1,0
15.36,59.54,38.34,75.84,89.12,1641.79,0
77.67,96.71,93.83,70.55,39.49,1650.58,0
14.79,11.92,36.36,45.69,92.45,1691.46,0
91.34,63.2,75.67,32.33,3.6,1762.06,0
51.79,71.69,92.3,72.65,67.67,1119.53,0
33.64,47.72,97.04,36.89,78.2,1198.43,0
15.7,28.82,94.77,17.01,42.51,1459.91,0
1.18,55.0,55.51,32.09,1.1,414.03,0
24.79,36.47,49.19,87.68,68.7,733.71,0
91.4,90.91,98.76,28.34,34.26,1827.05,0
79.73,35.68,21.82,23.5,15.18,1055.07,0
96.98,17.57,18.75,13.34,15.71,122.54,0
10.08,57.64,96.32,5.52,76.92,823.01,0
59.22,39.6,68.92,97.67,18.74,338.36,0
25.72,9.59,53.63,53.68,48.41,725.45,0
54.29,56.48,13.2,72.96,97.04,1099.05,0
32.05,53.78,51.32,77.3,75.88,1020.17,0
28.35,17.32,94.42,35.23,54.72,991.13,0
57.38,59.76,60.29,79.89,52.83,56.31,0
18.33,56.74,40.46,96.15,16.73,901.31,0
46.91,77.36,55.11,74.18,44.64,77.35,0
65.08,36.16,88.61,71.17,14.49,821.62,0
12.82,24.88,91.28,43.22,8.36,1301.06,0
93.06,95.12,40.01,84.13,10.91,269.29,0
50.57,56.12,60.81,8.88,60.66,1835.21,0
81.95,2.71,27.92,74.97,19.36,1268.41,1
65.39,82.07,45.11,36.2,14.93,450.85,0
71.0,19.68,21.99,56.6,86.71,800.29,1
71.61,78.6,53.15,89.3,12.2,211.88,0
87.51,70.52,57.82,60.5,70.56,63.69,1
61.36,96.88,33.78,2.56,41.7,1833.41,0
27.82,96.56,27.21,72.26,57.91,1356.86,0
9.95,27.44,15.1,92.9,2.34,1563.7,0
60.63,76.64,13.95,64.2,0.0,1251.9,0
6.64,31.69,71.15,86.14,81.72,1815.4,0
24.13,62.92,22.16,82.53,47.54,1793.92,0
6.07,59.77,11.8,86.13,7.13,135.15,0
54.89,5.45,99.89,34.41,34.35,395.15,0
16.03,0.52,25.99,47.42,50.64,803.66,0
61.04,5.78,89.6,84.8,13.55,695.36,0
79.09,12.79,60.92,91.04,54.63,1060.63,1
82.19,25.77,71.51,14.68,52.88,547.73,1
30.95,90.7,56.09,18.15,60.28,1598.97,0
54.9,51.86,18.08,34.68,81.03,34.84,0
56.3,79.69,84.71,77.03,41.28,1587.2,0
47.29,83.83,82.8,87.5,88.86,798.87,0
65.51,73.49,34.97,58.02,47.47,30.17,0
21.01,39.14,76.39,11.33,45.71,1697.19,0
97.92,86.39,54.3,30.37,65.57,904.57,0
9.81,74.2,90.9,85.7,61.75,1454.96,0
82.92,74.32,80.28,34.76,1.14,1759.33,0
59.41,90.16,4.1,10.28,98.24,87.94,0
24.49,59.87,87.93,30.21,94.27,539.08,0
74.57,52.86,96.86,80.67,28.13,255.41,0
8.45,89.02,74.22,49.35,55.86,214.06,0
77.44,45.45,11.99,17.16,77.05,1892.37,0
59.0,81.16,80.74,31.26,92.05,1615.03,1
11.08,5.38,64.75,95.36,58.59,742.16,0
7.95,0.13,33.88,43.2,1.89,1380.84,0
75.08,52.83,88.4,44.16,68.07,1840.5,1
29.29,7.36,56.56,15.31,9.31,457.21,0
88.93,97.65,85.29,30.46,67.12,48.02,0
76.21,0.55,67.01,81.47,58.74,1651.73,1
69.82,71.81,28.85,78.62,64.07,1450.94,0
27.86,24.34,97.5,43.55,18.93,337.31,0
70.89,96.76,57.1,89.37,49.36,989.5,0
94.81,38.15,51.68,38.03,61.8,337.66,0
9.16,2.73,40.35,86.43,30.03,1213.18,0
32.62,2.69,13.63,3.16,18.16,1302.19,0
23.47,55.34,68.62,34.72,22.27,567.83,0
39.33,98.67,43.08,85.51,85.8,1566.06,0
74.23,97.98,93.46,90.13,46.45,957.72,0
47.42,33.73,96.51,75.64,66.11,1418.59,1
57.07,48.27,76.76,66.99,51.49,1286.83,0
31.42,10.05,24.25,81.55,83.41,912.5,0
14.13,52.22,71.6,70.76,50.85,599.58,0
26.69,59.97,2.04,25.42,9.33,424.52,0
85.97,25.11,82.64,46.62,19.8,1496.97,0
60.24,61.21,49.36,66.07,1.33,1291.05,0
37.8,89.97,93.67,58.78,83.15,576.27,0
78.99,0.1,37.78,88.51,66.33,1934.86,1
6.45,22.89,26.32,47.38,75.92,1624.47,0
25.39,20.99,99.51,17.8,71.5,271.07,0
23.01,12.39,53.07,21.46,82.45,341.88,0
98.54,16.61,86.32,84.61,98.7,1097.21,1
70.61,62.59,91.11,0.87,65.35,222.71,0
61.78,10.27,51.85,86.91,25.23,1929.39,0
0.5,73.85,45.57,5.56,10.14,1283.29,0
18.43,88.7,55.29,39.17,58.97,151.02,0
63.55,92.66,84.77,80.02,77.08,898.1,0
37.97,66.02,96.47,40.76,56.16,459.5,0
92.43,19.74,32.83,82.23,30.36,991.09,1
76.47,8.53,73.86,10.03,71.97,509.11,0
44.74,23.2,28.54,51.15,44.8,1666.96,0
74.95,96.2,61.1,58.25,28.66,1447.78,0
97.54,96.23,80.48,89.09,84.11,1815.02,1
46.1,38.19,88.65,9.36,57.65,411.96,0
64.25,32.58,44.87,33.86,28.34,783.08,0
91.87,51.0,36.98,65.93,32.86,1614.82,0
24.87,29.17,25.35,97.99,57.17,760.22,0
88.66,97.97,13.34,84.83,42.29,770.59,0
9.75,22.12,36.49,84.65,16.05,1972.36,0
64.84,36.91,87.2,51.72,61.05,1546.31,0
78.28,42.94,41.88,56.43,68.91,1724.42,0
61.46,12.51,31.73,85.86,0.01,825.81,0
49.55,38.28,73.91,86.96,53.69,1180.12,0
61.73,85.67,21.56,80.23,57.72,912.1,0
15.17,14.04,25.63,81.86,33.21,911.58,0
21.56,58.4,93.59,87.96,33.87,272.84,0
26.99,40.66,8.16,11.38,31.77,1687.42,0
59.78,17.05,41.46,29.26,44.53,793.27,0
44.19,1.23,57.68,97.61,81.19,1172.01,1
24.45,27.33,23.03,54.48,46.9,1717.0,0
88.28,6.18,28.1,17.65,99.36,1551.48,1
37.39,37.68,22.18,50.31,37.62,412.51,0
44.6,81.02,34.52,64.58,69.93,1244.65,0
40.97,71.97,89.85,82.82,54.9,1001.55,0
18.19,94.74,43.16,81.22,76.23,535.1,0
73.16,42.7,41.78,4.92,88.84,100.9,0
44.85,70.78,38.66,45.35,51.17,1266.99,0
1.63,66.53,96.41,2.06,49.45,1564.11,0
96.4,21.7,11.73,88.82,94.27,1884.6,1
81.58,30.36,87.19,17.39,93.37,722.87,1
72.36,52.98,32.72,62.49,99.7,810.45,1
86.91,79.67,95.65,57.06,15.65,342.75,0
90.68,46.18,31.52,62.55,0.36,1969.54,0
33.75,22.77,8.29,56.34,43.73,1702.18,0
61.1,99.35,52.0,71.56,73.33,1916.06,0
60.88,11.56,22.79,62.61,7.29,1000.79,0
26.73,95.59,75.3,9.03,37.36,435.37,0
22.2,80.9,65.73,36.68,58.15,1154.91,0
11.39,83.89,68.65,54.66,21.25,756.74,0
65.93,79.49,19.35,32.52,73.11,708.77,0
78.09,20.82,70.86,76.03,22.95,183.08,0
76.1,63.26,31.13,31.79,84.07,164.84,0
31.63,75.67,99.87,82.87,34.83,770.02,0
20.53,74.57,73.18,14.67,59.86,1853.87,0
45.36,27.16,59.04,76.94,54.42,1451.59,1
54.68,18.11,86.71,18.35,29.64,1525.91,0
91.91,32.81,58.93,52.8,43.91,483.9,1
87.48,47.98,55.27,32.05,84.6,1474.37,1
91.61,57.38,23.73,63.73,54.83,824.51,0
85.03,83.7,67.81,21.27,5.56,137.59,0
96.46,76.9,37.46,79.54,71.3,801.73,0
46.55,67.62,4.31,57.36,18.25,279.88,0
4.75,26.35,81.61,95.73,48.61,1710.32,0
8.36,47.89,5.19,71.18,46.85,1683.78,0
39.03,33.54,67.23,60.74,48.65,589.19,0
25.77,23.49,15.67,82.92,3.1,1231.61,0
16.99,1.02,43.26,21.97,27.24,740.24,0
95.32,33.95,85.91,63.27,5.07,325.37,0
19.54,25.61,9.44,39.04,41.5,1305.83,0
95.94,57.19,66.72,74.38,62.13,1525.01,1
76.08,6.23,61.26,2.45,65.41,1553.95,1
64.09,27.05,86.75,42.77,6.45,315.46,0
67.6,4.48,17.27,65.17,11.89,1034.91,0
33.15,64.14,79.98,46.06,66.15,67.32,0
64.64,56.82,45.01,23.8,53.12,198.54,0
18.67,33.75,42.86,46.43,83.34,180.48,0
93.77,14.73,36.18,84.97,20.51,133.24,0
30.18,95.79,38.56,20.68,12.03,680.86,0
25.52,58.44,52.0,36.72,36.2,728.21,0
71.12,67.91,10.68,99.03,63.71,1401.78,0
65.64,53.13,42.51,91.28,48.6,673.16,0
45.13,80.65,65.2,3.4,9.86,297.98,0
63.24,89.64,49.82,53.03,7.13,1894.81,0
15.95,38.27,16.58,6.54,67.77,1753.44,0
67.33,69.0,36.31,92.39,29.7,265.97,0
27.06,22.99,44.3,44.15,66.95,738.3,0
27.28,65.19,66.89,41.84,29.49,352.81,0
16.22,39.92,90.08,27.29,31.48,1919.04,0
33.24,0.68,55.04,56.88,20.98,724.84,0
33.13,95.55,67.64,14.5,98.37,214.27,0
45.42,86.84,7.72,79.9,1.61,1459.15,0
19.04,29.08,95.45,49.12,12.73,1429.2,0
19.3,99.78,31.52,56.65,83.63,497.25,0
54.17,31.71,35.43,84.08,13.82,656.49,0
12.89,45.88,22.28,18.51,28.07,841.74,0
68.89,85.13,8.47,17.52,26.28,550.05,0
94.39,30.46,79.0,42.08,69.7,592.0,1
42.68,45.05,24.05,78.61,41.12,1607.15,0
90.11,66.56,28.27,5.85,84.06,1508.66,0
9.83,13.05,18.18,79.52,74.74,1391.41,0
4.3,42.24,97.49,50.08,53.11,1379.81,0
72.14,30.94,78.1,56.18,24.91,1053.33,0
76.1,67.68,92.99,56.44,79.24,714.82,1
84.31,13.6,86.17,5.62,86.6,1446.68,1
5.68,23.27,90.63,24.98,83.63,250.41,0
77.69,71.14,47.9,75.53,5.17,299.32,0
37.65,15.62,17.05,41.23,69.8,270.01,0
30.33,42.2,32.69,56.05,70.39,1470.78,0
17.3,71.29,29.25,94.49,94.31,1191.25,0
99.6,76.55,71.71,4.63,26.35,911.32,0
6.37,9.49,2.57,44.97,78.63,962.94,0
82.7,85.2,14.2,36.13,68.91,1658.57,0
63.95,72.4,68.29,10.64,87.87,260.93,0
73.51,33.93,12.34,95.08,69.33,778.82,0
71.17,76.38,4.83,96.15,85.25,1525.13,0
85.84,72.83,10.92,31.15,35.96,1322.52,0
18.38,60.09,69.07,94.67,15.76,881.59,0
0.08,55.85,13.93,3.52,36.34,464.2,0
59.85,73.47,14.63,98.09,81.51,1893.95,0
35.39,99.93,23.03,83.59,13.16,827.68,0
12.38,57.86,75.09,21.43,63.79,1758.11,0
18.61,80.87,20.04,59.95,98.76,1560.1,0
33.17,74.43,3.54,79.83,89.5,1725.83,0
